0_0_2_2_3,2024-01-03 00:14:32,Success,0,0,2,2,3,840 H,96,Invalid,Degrees C,Invalid,0,28,0,0,0,0
0_0_3_3_3,2024-01-03 00:14:32,Failure,0,0,3,3,3,840 H,96,Invalid,Degrees C,Invalid,0,34,0,0,0,0
0_0_4_4_3,2024-01-03 00:14:32,Success,0,0,4,4,3,840 H,96,Invalid,Degrees C,Invalid,0,27,0,0,0,0
0_0_5_5_3,2024-01-03 00:14:32,Failure,0,0,5,5,3,840 H,96,Invalid,Degrees C,Invalid,0,43,0,0,0,0
0_0_6_6_3,2024-01-03 00:14:32,Success,0,0,6,6,3,840 H,96,Invalid,Degrees C,Invalid,0,38,0,0,0,0
0_0_1_1_4,2024-01-03 00:14:32,Success,0,0,1,1,4,835 PH,132,%/m obscuration,Degrees C,Invalid,114,33,0,0,0,0
0_0_2_2_4,2024-01-03 00:14:32,Success,0,0,2,2,4,835 PH,132,%/m obscuration,Degrees C,Invalid,107,37,0,0,0,0
0_0_3_3_4,2024-01-03 00:14:32,Failure,0,0,3,3,4,835 PH,132,%/m obscuration,Degrees C,Invalid,105,31,0,72,0,0
0_0_4_4_4,2024-01-03 00:14:32,Failure,0,0,4,4,4,835 PH,132,%/m obscuration,Degrees C,Invalid,98,29,0,0,0,0
0_0_5_5_4,2024-01-03 00:14:32,Success,0,0,5,5,4,835 PH,132,%/m obscuration,Degrees C,Invalid,120,34,0,0,0,0
0_0_1_1_1,2024-01-03 00:15:32,Success,0,0,1,1,1,850 PC,70,%/m obscuration,Degrees C,ppm (parts per million),98,25,4,0,0,0
0_0_2_2_1,2024-01-03 00:15:32,Failure,0,0,2,2,1,850 PC,80,%/m obscuration,Degrees C,ppm (parts per million),108,40,9,0,0,0
0_0_3_3_1,2024-01-03 00:15:32,Success,0,0,3,3,1,850 PC,90,%/m obscuration,Degrees C,ppm (parts per million),97,25,14,0,0,0
0_0_4_4_1,2024-01-03 00:15:32,Success,0,0,4,4,1,850 PC,85,%/m obscuration,Degrees C,ppm (parts per million),100,24,0,0,0,207
0_0_5_5_1,2024-01-03 00:15:32,Success,0,0,5,5,1,850 PC,74,%/m obscuration,Degrees C,ppm (parts per million),98,42,1,0,0,0
0_0_6_6_1,2024-01-03 00:15:32,Failure,0,0,6,6,1,850 PC,66,%/m obscuration,Degrees C,ppm (parts per million),106,25,2,0,0,0
0_0_7_7_1,2024-01-03 00:15:32,Success,0,0,7,7,1,850 PC,72,%/m obscuration,Degrees C,ppm (parts per million),110,26,3,0,0,0
0_0_8_8_1,2024-01-03 00:15:32,Success,0,0,8,8,1,850 PC,80,%/m obscuration,Degrees C,ppm (parts per million),113,26,3,0,0,0
0_0_1_1_2,2024-01-03 00:15:32,Success,0,0,1,1,2,855 P,81,%/m obscuration,Invalid,Invalid,115,0,0,0,0,0
0_0_2_2_2,2024-01-03 00:15:32,Success,0,0,2,2,2,855 P,81,%/m obscuration,Invalid,Invalid,124,0,0,0,0,70
0_0_3_3_2,2024-01-03 00:15:32,Success,0,0,3,3,2,855 P,81,%/m obscuration,Invalid,Invalid,95,0,0,0,0,0
0_0_4_4_2,2024-01-03 00:15:32,Success,0,0,4,4,2,855 P,81,%/m obscuration,Invalid,Invalid,105,0,0,0,0,0
0_0_5_5_2,2024-01-03 00:15:32,Success,0,0,5,5,2,855 P,81,%/m obscuration,Invalid,Invalid,106,0,0,0,0,0
0_0_6_6_2,2024-01-03 00:15:32,Success,0,0,6,6,2,855 P,81,%/m obscuration,Invalid,Invalid,108,0,0,0,0,0
0_0_7_7_2,2024-01-03 00:15:32,Success,0,0,7,7,2,855 P,81,%/m obscuration,Invalid,Invalid,114,0,0,0,0,0
0_0_1_1_3,2024-01-03 00:15:32,Success,0,0,1,1,3,840 H,96,Invalid,Degrees C,Invalid,0,18,0,0,0,0
0_0_2_2_3,2024-01-03 00:15:32,Success,0,0,2,2,3,840 H,96,Invalid,Degrees C,Invalid,0,28,0,0,0,0
0_0_3_3_3,2024-01-03 00:15:32,Failure,0,0,3,3,3,840 H,96,Invalid,Degrees C,Invalid,0,34,0,0,0,0
0_0_4_4_3,2024-01-03 00:15:32,Success,0,0,4,4,3,840 H,96,Invalid,Degrees C,Invalid,0,27,0,0,0,0
0_0_5_5_3,2024-01-03 00:15:32,Success,0,0,5,5,3,840 H,96,Invalid,Degrees C,Invalid,0,43,0,0,0,0
0_0_6_6_3,2024-01-03 00:15:32,Success,0,0,6,6,3,840 H,96,Invalid,Degrees C,Invalid,0,38,0,0,0,0
0_0_1_1_4,2024-01-03 00:15:32,Failure,0,0,1,1,4,835 PH,132,%/m obscuration,Degrees C,Invalid,114,33,0,0,0,0
0_0_2_2_4,2024-01-03 00:15:32,Success,0,0,2,2,4,835 PH,132,%/m obscuration,Degrees C,Invalid,107,37,0,0,0,0
0_0_3_3_4,2024-01-03 00:15:32,Success,0,0,3,3,4,835 PH,132,%/m obscuration,Degrees C,Invalid,105,31,0,115,0,0
0_0_4_4_4,2024-01-03 00:15:32,Success,0,0,4,4,4,835 PH,132,%/m obscuration,Degrees C,Invalid,99,29,0,0,0,0
0_0_5_5_4,2024-01-03 00:15:32,Success,0,0,5,5,4,835 PH,132,%/m obscuration,Degrees C,Invalid,120,34,0,0,0,177
0_0_1_1_1,2024-01-03 00:16:32,Success,0,0,1,1,1,850 PC,70,%/m obscuration,Degrees C,ppm (parts per million),98,25,4,0,0,0
0_0_2_2_1,2024-01-03 00:16:32,Success,0,0,2,2,1,850 PC,80,%/m obscuration,Degrees C,ppm (parts per million),108,40,9,0,0,0
0_0_3_3_1,2024-01-03 00:16:32,Failure,0,0,3,3,1,850 PC,90,%/m obscuration,Degrees C,ppm (parts per million),97,25,14,0,0,0
0_0_4_4_1,2024-01-03 00:16:32,Failure,0,0,4,4,1,850 PC,85,%/m obscuration,Degrees C,ppm (parts per million),101,24,0,0,127,0
0_0_5_5_1,2024-01-03 00:16:32,Success,0,0,5,5,1,850 PC,74,%/m obscuration,Degrees C,ppm (parts per million),98,42,1,0,0,0
0_0_6_6_1,2024-01-03 00:16:32,Success,0,0,6,6,1,850 PC,66,%/m obscuration,Degrees C,ppm (parts per million),106,26,2,0,0,0
0_0_7_7_1,2024-01-03 00:16:32,Success,0,0,7,7,1,850 PC,72,%/m obscuration,Degrees C,ppm (parts per million),110,26,4,0,110,0
0_0_8_8_1,2024-01-03 00:16:32,Failure,0,0,8,8,1,850 PC,80,%/m obscuration,Degrees C,ppm (parts per million),113,26,3,0,96,0
0_0_1_1_2,2024-01-03 00:16:32,Success,0,0,1,1,2,855 P,81,%/m obscuration,Invalid,Invalid,115,0,0,0,0,0
0_0_2_2_2,2024-01-03 00:16:32,Failure,0,0,2,2,2,855 P,81,%/m obscuration,Invalid,Invalid,124,0,0,0,0,0
0_0_3_3_2,2024-01-03 00:16:32,Success,0,0,3,3,2,855 P,81,%/m obscuration,Invalid,Invalid,95,0,0,0,0,0
0_0_4_4_2,2024-01-03 00:16:32,Success,0,0,4,4,2,855 P,81,%/m obscuration,Invalid,Invalid,105,0,0,0,0,0
0_0_5_5_2,2024-01-03 00:16:32,Success,0,0,5,5,2,855 P,81,%/m obscuration,Invalid,Invalid,106,0,0,0,0,0
0_0_6_6_2,2024-01-03 00:16:32,Success,0,0,6,6,2,855 P,81,%/m obscuration,Invalid,Invalid,108,0,0,0,0,0
0_0_7_7_2,2024-01-03 00:16:32,Success,0,0,7,7,2,855 P,81,%/m obscuration,Invalid,Invalid,114,0,0,0,0,0
0_0_1_1_3,2024-01-03 00:16:32,Failure,0,0,1,1,3,840 H,96,Invalid,Degrees C,Invalid,0,18,0,0,0,0
0_0_2_2_3,2024-01-03 00:16:32,Success,0,0,2,2,3,840 H,96,Invalid,Degrees C,Invalid,0,28,0,0,0,0
0_0_3_3_3,2024-01-03 00:16:32,Success,0,0,3,3,3,840 H,96,Invalid,Degrees C,Invalid,0,34,0,0,0,0
0_0_4_4_3,2024-01-03 00:16:32,Success,0,0,4,4,3,840 H,96,Invalid,Degrees C,Invalid,0,27,0,0,0,0
0_0_5_5_3,2024-01-03 00:16:32,Success,0,0,5,5,3,840 H,96,Invalid,Degrees C,Invalid,0,43,0,0,0,0
0_0_6_6_3,2024-01-03 00:16:32,Success,0,0,6,6,3,840 H,96,Invalid,Degrees C,Invalid,0,38,0,0,0,0
0_0_1_1_4,2024-01-03 00:16:32,Success,0,0,1,1,4,835 PH,132,%/m obscuration,Degrees C,Invalid,115,33,0,0,0,0
0_0_2_2_4,2024-01-03 00:16:32,Failure,0,0,2,2,4,835 PH,132,%/m obscuration,Degrees C,Invalid,107,37,0,0,0,0
0_0_3_3_4,2024-01-03 00:16:32,Success,0,0,3,3,4,835 PH,132,%/m obscuration,Degrees C,Invalid,105,31,0,0,0,0
0_0_4_4_4,2024-01-03 00:16:32,Success,0,0,4,4,4,835 PH,132,%/m obscuration,Degrees C,Invalid,99,29,0,0,0,0
0_0_5_5_4,2024-01-03 00:16:32,Success,0,0,5,5,4,835 PH,132,%/m obscuration,Degrees C,Invalid,120,34,0,0,0,0
0_0_1_1_1,2024-01-03 00:17:32,Success,0,0,1,1,1,850 PC,70,%/m obscuration,Degrees C,ppm (parts per million),98,25,4,0,0,0
0_0_2_2_1,2024-01-03 00:17:32,Failure,0,0,2,2,1,850 PC,80,%/m obscuration,Degrees C,ppm (parts per million),108,40,9,0,0,0
0_0_3_3_1,2024-01-03 00:17:32,Success,0,0,3,3,1,850 PC,90,%/m obscuration,Degrees C,ppm (parts per million),97,25,14,0,0,0
0_0_4_4_1,2024-01-03 00:17:32,Success,0,0,4,4,1,850 PC,85,%/m obscuration,Degrees C,ppm (parts per million),101,24,0,0,0,0
0_0_5_5_1,2024-01-03 00:17:32,Success,0,0,5,5,1,850 PC,74,%/m obscuration,Degrees C,ppm (parts per million),98,42,1,0,0,0
0_0_6_6_1,2024-01-03 00:17:32,Success,0,0,6,6,1,850 PC,66,%/m obscuration,Degrees C,ppm (parts per million),105,26,2,0,0,0
0_0_7_7_1,2024-01-03 00:17:32,Success,0,0,7,7,1,850 PC,72,%/m obscuration,Degrees C,ppm (parts per million),110,26,4,0,0,0
0_0_8_8_1,2024-01-03 00:17:32,Failure,0,0,8,8,1,850 PC,80,%/m obscuration,Degrees C,ppm (parts per million),113,26,3,0,0,0
0_0_1_1_2,2024-01-03 00:17:32,Success,0,0,1,1,2,855 P,81,%/m obscuration,Invalid,Invalid,115,0,0,0,0,0
0_0_2_2_2,2024-01-03 00:17:32,Success,0,0,2,2,2,855 P,81,%/m obscuration,Invalid,Invalid,124,0,0,0,0,0
0_0_3_3_2,2024-01-03 00:17:32,Success,0,0,3,3,2,855 P,81,%/m obscuration,Invalid,Invalid,94,0,0,0,0,38
0_0_4_4_2,2024-01-03 00:17:32,Success,0,0,4,4,2,855 P,81,%/m obscuration,Invalid,Invalid,104,0,0,0,0,0
0_0_5_5_2,2024-01-03 00:17:32,Success,0,0,5,5,2,855 P,81,%/m obscuration,Invalid,Invalid,106,0,0,0,0,0
0_0_6_6_2,2024-01-03 00:17:32,Success,0,0,6,6,2,855 P,81,%/m obscuration,Invalid,Invalid,108,0,0,0,0,0
0_0_7_7_2,2024-01-03 00:17:32,Success,0,0,7,7,2,855 P,81,%/m obscuration,Invalid,Invalid,114,0,0,0,0,0
0_0_1_1_3,2024-01-03 00:17:32,Success,0,0,1,1,3,840 H,96,Invalid,Degrees C,Invalid,0,19,0,0,0,0
0_0_2_2_3,2024-01-03 00:17:32,Success,0,0,2,2,3,840 H,96,Invalid,Degrees C,Invalid,0,27,0,0,0,0
0_0_3_3_3,2024-01-03 00:17:32,Failure,0,0,3,3,3,840 H,96,Invalid,Degrees C,Invalid,0,34,0,0,0,0
0_0_4_4_3,2024-01-03 00:17:32,Success,0,0,4,4,3,840 H,96,Invalid,Degrees C,Invalid,0,27,0,0,0,0
0_0_5_5_3,2024-01-03 00:17:32,Success,0,0,5,5,3,840 H,96,Invalid,Degrees C,Invalid,0,43,0,0,0,0
0_0_6_6_3,2024-01-03 00:17:32,Success,0,0,6,6,3,840 H,96,Invalid,Degrees C,Invalid,0,39,0,0,0,0
0_0_1_1_4,2024-01-03 00:17:32,Failure,0,0,1,1,4,835 PH,132,%/m obscuration,Degrees C,Invalid,115,32,0,0,0,0
0_0_2_2_4,2024-01-03 00:17:32,Success,0,0,2,2,4,835 PH,132,%/m obscuration,Degrees C,Invalid,107,37,0,0,0,0
0_0_3_3_4,2024-01-03 00:17:32,Success,0,0,3,3,4,835 PH,132,%/m obscuration,Degrees C,Invalid,105,31,0,0,0,0
0_0_4_4_4,2024-01-03 00:17:32,Success,0,0,4,4,4,835 PH,132,%/m obscuration,Degrees C,Invalid,99,29,0,0,0,0
0_0_5_5_4,2024-01-03 00:17:32,Failure,0,0,5,5,4,835 PH,132,%/m obscuration,Degrees C,Invalid,120,34,0,0,0,0
0_0_1_1_1,2024-01-03 00:18:32,Success,0,0,1,1,1,850 PC,70,%/m obscuration,Degrees C,ppm (parts per million),98,25,4,0,0,0
0_0_2_2_1,2024-01-03 00:18:32,Success,0,0,2,2,1,850 PC,80,%/m obscuration,Degrees C,ppm (parts per million),108,40,9,0,0,0
0_0_3_3_1,2024-01-03 00:18:32,Success,0,0,3,3,1,850 PC,90,%/m obscuration,Degrees C,ppm (parts per million),97,25,15,0,0,0
0_0_4_4_1,2024-01-03 00:18:32,Failure,0,0,4,4,1,850 PC,85,%/m obscuration,Degrees C,ppm (parts per million),101,24,0,0,0,0
0_0_5_5_1,2024-01-03 00:18:32,Success,0,0,5,5,1,850 PC,74,%/m obscuration,Degrees C,ppm (parts per million),98,41,1,0,0,0
0_0_6_6_1,2024-01-03 00:18:32,Success,0,0,6,6,1,850 PC,66,%/m obscuration,Degrees C,ppm (parts per million),105,26,2,0,0,0
0_0_7_7_1,2024-01-03 00:18:32,Success,0,0,7,7,1,850 PC,72,%/m obscuration,Degrees C,ppm (parts per million),110,26,5,0,0,0
0_0_8_8_1,2024-01-03 00:18:32,Failure,0,0,8,8,1,850 PC,80,%/m obscuration,Degrees C,ppm (parts per million),113,26,3,0,0,0
0_0_1_1_2,2024-01-03 00:18:32,Success,0,0,1,1,2,855 P,81,%/m obscuration,Invalid,Invalid,115,0,0,0,0,0
0_0_2_2_2,2024-01-03 00:18:32,Success,0,0,2,2,2,855 P,81,%/m obscuration,Invalid,Invalid,124,0,0,0,0,0
0_0_3_3_2,2024-01-03 00:18:32,Success,0,0,3,3,2,855 P,81,%/m obscuration,Invalid,Invalid,94,0,0,0,0,0
0_0_4_4_2,2024-01-03 00:18:32,Failure,0,0,4,4,2,855 P,81,%/m obscuration,Invalid,Invalid,104,0,0,0,0,0
0_0_5_5_2,2024-01-03 00:18:32,Success,0,0,5,5,2,855 P,81,%/m obscuration,Invalid,Invalid,106,0,0,0,0,0
0_0_6_6_2,2024-01-03 00:18:32,Success,0,0,6,6,2,855 P,81,%/m obscuration,Invalid,Invalid,108,0,0,0,0,0
0_0_7_7_2,2024-01-03 00:18:32,Success,0,0,7,7,2,855 P,81,%/m obscuration,Invalid,Invalid,114,0,0,0,0,0
0_0_1_1_3,2024-01-03 00:18:32,Success,0,0,1,1,3,840 H,96,Invalid,Degrees C,Invalid,0,19,0,0,0,0
0_0_2_2_3,2024-01-03 00:18:32,Success,0,0,2,2,3,840 H,96,Invalid,Degrees C,Invalid,0,27,0,0,0,0
0_0_3_3_3,2024-01-03 00:18:32,Success,0,0,3,3,3,840 H,96,Invalid,Degrees C,Invalid,0,34,0,0,0,0
0_0_4_4_3,2024-01-03 00:18:32,Success,0,0,4,4,3,840 H,96,Invalid,Degrees C,Invalid,0,27,0,0,0,0
0_0_5_5_3,2024-01-03 00:18:32,Success,0,0,5,5,3,840 H,96,Invalid,Degrees C,Invalid,0,43,0,0,0,0
0_0_6_6_3,2024-01-03 00:18:32,Success,0,0,6,6,3,840 H,96,Invalid,Degrees C,Invalid,0,39,0,0,0,0
0_0_1_1_4,2024-01-03 00:18:32,Success,0,0,1,1,4,835 PH,132,%/m obscuration,Degrees C,Invalid,115,32,0,0,0,0
0_0_2_2_4,2024-01-03 00:18:32,Success,0,0,2,2,4,835 PH,132,%/m obscuration,Degrees C,Invalid,107,37,0,0,0,0
0_0_3_3_4,2024-01-03 00:18:32,Failure,0,0,3,3,4,835 PH,132,%/m obscuration,Degrees C,Invalid,105,31,0,0,0,0
0_0_4_4_4,2024-01-03 00:18:32,Success,0,0,4,4,4,835 PH,132,%/m obscuration,Degrees C,Invalid,99,29,0,0,0,0
0_0_5_5_4,2024-01-03 00:18:32,Failure,0,0,5,5,4,835 PH,132,%/m obscuration,Degrees C,Invalid,120,34,0,0,0,0
0_0_1_1_1,2024-01-03 00:19:32,Success,0,0,1,1,1,850 PC,70,%/m obscuration,Degrees C,ppm (parts per million),98,25,4,0,0,0
0_0_2_2_1,2024-01-03 00:19:32,Success,0,0,2,2,1,850 PC,80,%/m obscuration,Degrees C,ppm (parts per million),108,40,9,0,0,0
0_0_3_3_1,2024-01-03 00:19:32,Success,0,0,3,3,1,850 PC,90,%/m obscuration,Degrees C,ppm (parts per million),97,25,15,0,0,0
0_0_4_4_1,2024-01-03 00:19:32,Success,0,0,4,4,1,850 PC,85,%/m obscuration,Degrees C,ppm (parts per million),101,24,0,0,0,0
0_0_5_5_1,2024-01-03 00:19:32,Success,0,0,5,5,1,850 PC,74,%/m obscuration,Degrees C,ppm (parts per million),98,41,1,0,0,0
0_0_6_6_1,2024-01-03 00:19:32,Failure,0,0,6,6,1,850 PC,66,%/m obscuration,Degrees C,ppm (parts per million),105,26,2,0,0,0
0_0_7_7_1,2024-01-03 00:19:32,Failure,0,0,7,7,1,850 PC,72,%/m obscuration,Degrees C,ppm (parts per million),110,26,6,0,0,0
0_0_8_8_1,2024-01-03 00:19:32,Success,0,0,8,8,1,850 PC,80,%/m obscuration,Degrees C,ppm (parts per million),113,26,3,0,0,0
0_0_1_1_2,2024-01-03 00:19:32,Success,0,0,1,1,2,855 P,81,%/m obscuration,Invalid,Invalid,115,0,0,0,0,0
0_0_2_2_2,2024-01-03 00:19:32,Failure,0,0,2,2,2,855 P,81,%/m obscuration,Invalid,Invalid,124,0,0,0,0,0
0_0_3_3_2,2024-01-03 00:19:32,Success,0,0,3,3,2,855 P,81,%/m obscuration,Invalid,Invalid,94,0,0,0,0,0
0_0_4_4_2,2024-01-03 00:19:32,Success,0,0,4,4,2,855 P,81,%/m obscuration,Invalid,Invalid,104,0,0,0,0,0
0_0_5_5_2,2024-01-03 00:19:32,Success,0,0,5,5,2,855 P,81,%/m obscuration,Invalid,Invalid,106,0,0,0,0,0
0_0_6_6_2,2024-01-03 00:19:32,Failure,0,0,6,6,2,855 P,81,%/m obscuration,Invalid,Invalid,108,0,0,0,0,0
0_0_7_7_2,2024-01-03 00:19:32,Success,0,0,7,7,2,855 P,81,%/m obscuration,Invalid,Invalid,114,0,0,0,0,0
0_0_1_1_3,2024-01-03 00:19:32,Success,0,0,1,1,3,840 H,96,Invalid,Degrees C,Invalid,0,19,0,0,0,0
0_0_2_2_3,2024-01-03 00:19:32,Success,0,0,2,2,3,840 H,96,Invalid,Degrees C,Invalid,0,27,0,0,0,0
0_0_3_3_3,2024-01-03 00:19:32,Failure,0,0,3,3,3,840 H,96,Invalid,Degrees C,Invalid,0,34,0,0,0,0
0_0_4_4_3,2024-01-03 00:19:32,Success,0,0,4,4,3,840 H,96,Invalid,Degrees C,Invalid,0,27,0,0,0,0
0_0_5_5_3,2024-01-03 00:19:32,Success,0,0,5,5,3,840 H,96,Invalid,Degrees C,Invalid,0,43,0,0,0,0
0_0_6_6_3,2024-01-03 00:19:32,Success,0,0,6,6,3,840 H,96,Invalid,Degrees C,Invalid,0,39,0,0,0,0
0_0_1_1_4,2024-01-03 00:19:32,Failure,0,0,1,1,4,835 PH,132,%/m obscuration,Degrees C,Invalid,115,32,0,0,0,0
0_0_2_2_4,2024-01-03 00:19:32,Success,0,0,2,2,4,835 PH,132,%/m obscuration,Degrees C,Invalid,107,37,0,0,0,0
0_0_3_3_4,2024-01-03 00:19:32,Success,0,0,3,3,4,835 PH,132,%/m obscuration,Degrees C,Invalid,105,31,0,0,0,0
0_0_4_4_4,2024-01-03 00:19:32,Success,0,0,4,4,4,835 PH,132,%/m obscuration,Degrees C,Invalid,99,29,0,0,0,0
0_0_5_5_4,2024-01-03 00:19:32,Failure,0,0,5,5,4,835 PH,132,%/m obscuration,Degrees C,Invalid,120,34,0,0,0,0
0_0_1_1_1,2024-01-03 00:20:32,Success,0,0,1,1,1,850 PC,70,%/m obscuration,Degrees C,ppm (parts per million),98,25,4,0,0,0
0_0_2_2_1,2024-01-03 00:20:32,Success,0,0,2,2,1,850 PC,80,%/m obscuration,Degrees C,ppm (parts per million),108,40,9,0,0,0
0_0_3_3_1,2024-01-03 00:20:32,Success,0,0,3,3,1,850 PC,90,%/m obscuration,Degrees C,ppm (parts per million),98,25,14,0,0,0
0_0_4_4_1,2024-01-03 00:20:32,Failure,0,0,4,4,1,850 PC,85,%/m obscuration,Degrees C,ppm (parts per million),101,25,0,0,0,0
0_0_5_5_1,2024-01-03 00:20:32,Success,0,0,5,5,1,850 PC,74,%/m obscuration,Degrees C,ppm (parts per million),98,41,0,0,0,27
0_0_6_6_1,2024-01-03 00:20:32,Success,0,0,6,6,1,850 PC,66,%/m obscuration,Degrees C,ppm (parts per million),104,26,2,0,0,0
0_0_7_7_1,2024-01-03 00:20:32,Success,0,0,7,7,1,850 PC,72,%/m obscuration,Degrees C,ppm (parts per million),110,26,6,0,0,0
0_0_8_8_1,2024-01-03 00:20:32,Failure,0,0,8,8,1,850 PC,80,%/m obscuration,Degrees C,ppm (parts per million),113,26,3,0,0,0
0_0_1_1_2,2024-01-03 00:20:32,Failure,0,0,1,1,2,855 P,81,%/m obscuration,Invalid,Invalid,115,0,0,0,0,0
0_0_2_2_2,2024-01-03 00:20:32,Success,0,0,2,2,2,855 P,81,%/m obscuration,Invalid,Invalid,124,0,0,0,0,0
0_0_3_3_2,2024-01-03 00:20:32,Success,0,0,3,3,2,855 P,81,%/m obscuration,Invalid,Invalid,94,0,0,0,0,0
0_0_4_4_2,2024-01-03 00:20:32,Success,0,0,4,4,2,855 P,81,%/m obscuration,Invalid,Invalid,104,0,0,0,0,0
0_0_5_5_2,2024-01-03 00:20:32,Success,0,0,5,5,2,855 P,81,%/m obscuration,Invalid,Invalid,106,0,0,0,0,0
0_0_6_6_2,2024-01-03 00:20:32,Success,0,0,6,6,2,855 P,81,%/m obscuration,Invalid,Invalid,108,0,0,238,0,0
0_0_7_7_2,2024-01-03 00:20:32,Success,0,0,7,7,2,855 P,81,%/m obscuration,Invalid,Invalid,114,0,0,0,0,0
0_0_1_1_3,2024-01-03 00:20:32,Failure,0,0,1,1,3,840 H,96,Invalid,Degrees C,Invalid,0,19,0,0,0,0
0_0_2_2_3,2024-01-03 00:20:32,Success,0,0,2,2,3,840 H,96,Invalid,Degrees C,Invalid,0,27,0,0,0,0
0_0_3_3_3,2024-01-03 00:20:32,Success,0,0,3,3,3,840 H,96,Invalid,Degrees C,Invalid,0,34,0,0,0,0
0_0_4_4_3,2024-01-03 00:20:32,Failure,0,0,4,4,3,840 H,96,Invalid,Degrees C,Invalid,0,27,0,0,0,0
0_0_5_5_3,2024-01-03 00:20:32,Success,0,0,5,5,3,840 H,96,Invalid,Degrees C,Invalid,0,43,0,0,0,0
0_0_6_6_3,2024-01-03 00:20:32,Success,0,0,6,6,3,840 H,96,Invalid,Degrees C,Invalid,0,39,0,0,0,0
0_0_1_1_4,2024-01-03 00:20:32,Success,0,0,1,1,4,835 PH,132,%/m obscuration,Degrees C,Invalid,115,32,0,0,0,0
0_0_2_2_4,2024-01-03 00:20:32,Failure,0,0,2,2,4,835 PH,132,%/m obscuration,Degrees C,Invalid,107,37,0,0,0,0
0_0_3_3_4,2024-01-03 00:20:32,Failure,0,0,3,3,4,835 PH,132,%/m obscuration,Degrees C,Invalid,104,31,0,0,0,0
0_0_4_4_4,2024-01-03 00:20:32,Success,0,0,4,4,4,835 PH,132,%/m obscuration,Degrees C,Invalid,99,30,0,0,0,0
0_0_5_5_4,2024-01-03 00:20:32,Success,0,0,5,5,4,835 PH,132,%/m obscuration,Degrees C,Invalid,120,34,0,0,0,0
0_0_1_1_1,2024-01-03 00:21:32,Success,0,0,1,1,1,850 PC,70,%/m obscuration,Degrees C,ppm (parts per million),98,25,4,0,0,0
0_0_2_2_1,2024-01-03 00:21:32,Success,0,0,2,2,1,850 PC,80,%/m obscuration,Degrees C,ppm (parts per million),108,40,9,0,0,0
0_0_3_3_1,2024-01-03 00:21:32,Success,0,0,3,3,1,850 PC,90,%/m obscuration,Degrees C,ppm (parts per million),98,25,14,0,0,0
0_0_4_4_1,2024-01-03 00:21:32,Success,0,0,4,4,1,850 PC,85,%/m obscuration,Degrees C,ppm (parts per million),102,25,0,0,0,0
0_0_5_5_1,2024-01-03 00:21:32,Success,0,0,5,5,1,850 PC,74,%/m obscuration,Degrees C,ppm (parts per million),98,41,1,0,0,0
0_0_6_6_1,2024-01-03 00:21:32,Failure,0,0,6,6,1,850 PC,66,%/m obscuration,Degrees C,ppm (parts per million),104,26,2,0,0,0
0_0_7_7_1,2024-01-03 00:21:32,Success,0,0,7,7,1,850 PC,72,%/m obscuration,Degrees C,ppm (parts per million),110,27,6,0,0,0
0_0_8_8_1,2024-01-03 00:21:32,Success,0,0,8,8,1,850 PC,80,%/m obscuration,Degrees C,ppm (parts per million),113,26,3,0,0,0
0_0_1_1_2,2024-01-03 00:21:32,Success,0,0,1,1,2,855 P,81,%/m obscuration,Invalid,Invalid,115,0,0,0,0,0
0_0_2_2_2,2024-01-03 00:21:32,Success,0,0,2,2,2,855 P,81,%/m obscuration,Invalid,Invalid,123,0,0,0,0,0
0_0_3_3_2,2024-01-03 00:21:32,Failure,0,0,3,3,2,855 P,81,%/m obscuration,Invalid,Invalid,94,0,0,0,0,0
0_0_4_4_2,2024-01-03 00:21:32,Failure,0,0,4,4,2,855 P,81,%/m obscuration,Invalid,Invalid,104,0,0,0,0,0
0_0_5_5_2,2024-01-03 00:21:32,Failure,0,0,5,5,2,855 P,81,%/m obscuration,Invalid,Invalid,106,0,0,0,0,0
0_0_6_6_2,2024-01-03 00:21:32,Success,0,0,6,6,2,855 P,81,%/m obscuration,Invalid,Invalid,108,0,0,0,0,0
0_0_7_7_2,2024-01-03 00:21:32,Success,0,0,7,7,2,855 P,81,%/m obscuration,Invalid,Invalid,114,0,0,0,0,0
0_0_1_1_3,2024-01-03 00:21:32,Success,0,0,1,1,3,840 H,96,Invalid,Degrees C,Invalid,0,19,0,0,0,0
0_0_2_2_3,2024-01-03 00:21:32,Success,0,0,2,2,3,840 H,96,Invalid,Degrees C,Invalid,0,28,0,0,0,0
0_0_3_3_3,2024-01-03 00:21:32,Failure,0,0,3,3,3,840 H,96,Invalid,Degrees C,Invalid,0,34,0,0,0,0
0_0_4_4_3,2024-01-03 00:21:32,Success,0,0,4,4,3,840 H,96,Invalid,Degrees C,Invalid,0,27,0,0,0,0
0_0_5_5_3,2024-01-03 00:21:32,Success,0,0,5,5,3,840 H,96,Invalid,Degrees C,Invalid,0,43,0,0,0,0
0_0_6_6_3,2024-01-03 00:21:32,Success,0,0,6,6,3,840 H,96,Invalid,Degrees C,Invalid,0,39,0,0,0,0
0_0_1_1_4,2024-01-03 00:21:32,Success,0,0,1,1,4,835 PH,132,%/m obscuration,Degrees C,Invalid,115,32,0,0,0,77
0_0_2_2_4,2024-01-03 00:21:32,Failure,0,0,2,2,4,835 PH,132,%/m obscuration,Degrees C,Invalid,107,37,0,0,0,0
