datetime,reply_status,flags,node,channel,channel_address,point_category,point_number,logical_point_number,logical_point_zone,device_type,auxiliary_point_attributes,group,area_type,area_number,sector_id,loop_type,raw_identity,actual_device_type,mode_and_sensitivity,raw_analogue_values1,raw_analogue_values2,raw_analogue_values3,lta_flags,raw_lta,dirtiness,units_of_measure1,units_of_measure2,units_of_measure3,converted_value1,converted_value2,converted_value3,instantaneous_active_state,instantaneous_fault_state,confirmed_active_state,confirmed_fault_state,acknowledged_active_state,acknowledged_fault_state,output_forced_mode,output_unforced_state,output_forced_state
Mon Dec 18 22:48:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,6,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,84,217,215,182,16,nan,nan,On
Mon Dec 18 22:48:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,7,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:48:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,8,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,33,217,215,182,16,nan,nan,On
Mon Dec 18 22:48:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,9,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,92,217,215,182,16,nan,nan,On
Mon Dec 18 22:48:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,10,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,46,217,215,182,16,nan,nan,On
Mon Dec 18 22:48:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,11,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:48:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,12,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,245,182,16,nan,nan,On
Mon Dec 18 22:49:09 2023,Success,Input Forced,0,MP CPU/Software Channel,0,Real,1,1,0,850 H,129,2,1,1,164,MX Digital,20,83,83,0,80,0,LTA Available,0,0,Not Installed,Degrees C,Not Installed,0,75,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Mon Dec 18 22:49:09 2023,Success,nan,0,MP CPU/Software Channel,0,Real,1,2,0,850 PC,3,0,21,21,241,Thorn,17,0,0,0,0,21,241,0,85,ppm (parts per million),Invalid,Invalid,24,21,241,Clear,17,0,0,0,80,nan,nan,Off
Mon Dec 18 22:49:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,3,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:49:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,4,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,207,182,16,nan,nan,On
Mon Dec 18 22:49:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,5,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:49:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,6,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,84,217,215,182,16,nan,nan,On
Mon Dec 18 22:49:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,7,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:49:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,8,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,33,217,215,182,16,nan,nan,On
Mon Dec 18 22:49:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,9,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,92,217,215,182,16,nan,nan,On
Mon Dec 18 22:49:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,10,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,46,217,215,182,16,nan,nan,On
Mon Dec 18 22:49:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,11,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:49:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,12,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,245,182,16,nan,nan,On
Mon Dec 18 22:50:09 2023,Success,Input Forced,0,MP CPU/Software Channel,0,Real,1,1,0,850 H,129,2,1,1,164,MX Digital,20,83,83,0,80,0,LTA Available,0,0,Not Installed,Degrees C,Not Installed,0,75,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Mon Dec 18 22:50:09 2023,Success,nan,0,MP CPU/Software Channel,0,Real,1,2,0,850 PC,3,0,21,21,241,Thorn,17,0,0,0,0,21,241,0,85,ppm (parts per million),Invalid,Invalid,24,21,241,Clear,17,0,0,0,80,nan,nan,Off
Mon Dec 18 22:50:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,3,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:50:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,4,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,207,182,222,nan,nan,On
Mon Dec 18 22:50:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,5,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:50:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,6,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,84,217,215,182,16,nan,nan,On
Mon Dec 18 22:50:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,7,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:50:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,8,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,33,217,215,182,16,nan,nan,On
Mon Dec 18 22:50:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,9,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,92,217,215,182,16,nan,nan,On
Mon Dec 18 22:50:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,10,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,46,217,215,182,16,nan,nan,On
Mon Dec 18 22:50:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,11,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:50:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,12,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,245,182,16,nan,nan,On
Mon Dec 18 22:51:09 2023,Failure,Input Forced,0,MP CPU/Software Channel,0,Real,1,1,0,850 H,129,2,1,1,164,MX Digital,20,83,83,0,80,0,LTA Available,0,0,Not Installed,Degrees C,Not Installed,0,75,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Mon Dec 18 22:51:09 2023,Success,nan,0,MP CPU/Software Channel,0,Real,1,2,0,850 PC,3,0,21,21,241,Thorn,17,0,0,0,0,21,241,0,85,ppm (parts per million),Invalid,Invalid,24,21,241,Clear,17,0,0,0,80,nan,nan,Off
Mon Dec 18 22:51:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,3,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:51:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,4,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,207,182,222,nan,nan,On
Mon Dec 18 22:51:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,5,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:51:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,6,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,84,217,215,182,16,nan,nan,On
Mon Dec 18 22:51:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,7,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:51:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,8,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,33,217,215,182,16,nan,nan,On
Mon Dec 18 22:51:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,9,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,92,217,215,182,16,nan,nan,On
Mon Dec 18 22:51:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,10,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,46,217,215,182,16,nan,nan,On
Mon Dec 18 22:51:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,11,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:51:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,12,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,245,182,16,nan,nan,On
Mon Dec 18 22:52:09 2023,Failure,Input Forced,0,MP CPU/Software Channel,0,Real,1,1,0,850 H,129,2,1,1,164,MX Digital,20,83,83,0,80,0,LTA Available,0,0,Not Installed,Degrees C,Not Installed,0,75,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Mon Dec 18 22:52:09 2023,Success,nan,0,MP CPU/Software Channel,0,Real,1,2,0,850 PC,3,0,21,21,241,Thorn,17,0,0,0,0,21,241,0,85,ppm (parts per million),Invalid,Invalid,24,21,241,Clear,17,0,0,0,80,nan,nan,Off
Mon Dec 18 22:52:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,3,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:52:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,4,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,207,182,222,nan,nan,On
Mon Dec 18 22:52:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,5,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:52:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,6,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,84,217,215,182,16,nan,nan,On
Mon Dec 18 22:52:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,7,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:52:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,8,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,33,217,215,182,16,nan,nan,On
Mon Dec 18 22:52:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,9,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,92,217,215,182,16,nan,nan,On
Mon Dec 18 22:52:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,10,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,46,217,215,182,16,nan,nan,On
Mon Dec 18 22:52:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,11,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:52:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,12,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,238,217,245,182,16,nan,nan,On
Mon Dec 18 22:53:09 2023,Failure,Input Forced,0,MP CPU/Software Channel,0,Real,1,1,0,850 H,129,2,1,1,164,MX Digital,20,83,83,0,80,0,LTA Available,0,0,Not Installed,Degrees C,Not Installed,0,75,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Mon Dec 18 22:53:09 2023,Success,nan,0,MP CPU/Software Channel,0,Real,1,2,0,850 PC,3,0,21,21,241,Thorn,17,0,0,0,0,21,241,0,85,ppm (parts per million),Invalid,Invalid,24,21,241,Clear,17,0,0,0,80,nan,nan,Off
Mon Dec 18 22:53:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,3,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:53:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,4,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,207,182,222,nan,nan,On
Mon Dec 18 22:53:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,5,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:53:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,6,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,84,217,215,182,16,nan,nan,On
Mon Dec 18 22:53:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,7,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:53:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,8,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,33,217,215,182,16,nan,nan,On
Mon Dec 18 22:53:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,9,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,92,217,215,182,16,nan,nan,On
Mon Dec 18 22:53:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,10,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,46,217,215,182,16,nan,nan,On
Mon Dec 18 22:53:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,11,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:53:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,12,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,238,217,245,182,16,nan,nan,On
Mon Dec 18 22:54:09 2023,Failure,Input Forced,0,MP CPU/Software Channel,0,Real,1,1,0,850 H,129,2,1,1,164,MX Digital,20,83,83,0,80,0,LTA Available,0,0,Not Installed,Degrees C,Not Installed,0,75,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Mon Dec 18 22:54:09 2023,Success,nan,0,MP CPU/Software Channel,0,Real,1,2,0,850 PC,3,0,21,21,241,Thorn,17,0,0,0,0,21,241,0,85,ppm (parts per million),Invalid,Invalid,24,21,241,Clear,17,0,0,0,80,nan,nan,Off
Mon Dec 18 22:54:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,3,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:54:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,4,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,207,182,222,nan,nan,On
Mon Dec 18 22:54:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,5,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:54:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,6,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,84,217,215,182,16,nan,nan,On
Mon Dec 18 22:54:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,7,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:54:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,8,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,33,217,215,182,166,nan,nan,On
Mon Dec 18 22:54:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,9,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,92,217,215,182,16,nan,nan,On
Mon Dec 18 22:54:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,10,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,46,217,215,182,16,nan,nan,On
Mon Dec 18 22:54:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,11,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:54:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,12,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,238,217,245,182,16,nan,nan,On
Mon Dec 18 22:55:09 2023,Failure,Input Forced,0,MP CPU/Software Channel,0,Real,1,1,0,850 H,129,2,1,1,164,MX Digital,20,83,83,0,80,0,LTA Available,0,0,Not Installed,Degrees C,Not Installed,0,75,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Mon Dec 18 22:55:09 2023,Success,Loop Fault,0,MP CPU/Software Channel,0,Real,1,2,0,850 PC,3,0,21,21,241,Thorn,17,0,0,0,0,21,241,0,85,ppm (parts per million),Invalid,Invalid,24,21,241,Clear,17,0,0,0,80,nan,nan,Off
Mon Dec 18 22:55:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,3,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:55:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,4,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,207,182,222,nan,nan,On
Mon Dec 18 22:55:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,5,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:55:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,6,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,84,217,215,182,16,nan,nan,On
Mon Dec 18 22:55:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,7,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:55:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,8,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,33,217,215,182,166,nan,nan,On
Mon Dec 18 22:55:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,9,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,92,217,215,182,16,nan,nan,On
Mon Dec 18 22:55:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,10,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,46,217,215,182,16,nan,nan,On
Mon Dec 18 22:55:09 2023,Success,Input Forced,0,RBus (Remote Bus),0,Menu,1,11,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:55:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,12,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,238,217,245,182,16,nan,nan,On
Mon Dec 18 22:56:09 2023,Failure,Input Forced,0,MP CPU/Software Channel,0,Real,1,1,0,850 H,129,2,1,1,164,MX Digital,20,83,83,0,80,0,LTA Available,0,0,Not Installed,Degrees C,Not Installed,0,75,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Mon Dec 18 22:56:09 2023,Success,Loop Fault,0,MP CPU/Software Channel,0,Real,1,2,0,850 PC,3,0,21,21,241,Thorn,17,0,0,0,0,21,241,0,85,ppm (parts per million),Invalid,Invalid,24,21,241,Clear,17,0,0,0,80,nan,nan,Off
Mon Dec 18 22:56:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,3,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:56:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,4,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,207,182,222,nan,nan,On
Mon Dec 18 22:56:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,5,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,216,217,215,182,16,nan,nan,On
Mon Dec 18 22:56:09 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,6,0,840 PH,97,25700,101,101,115,nan,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,144,110,66,Pre-Alarm,84,217,215,182,16,nan,nan,On
