datetime,reply_status,flags,node,channel,channel_address,point_category,point_number,logical_point_number,logical_point_zone,device_type,auxiliary_point_attributes,group,area_type,area_number,sector_id,loop_type,raw_identity,actual_device_type,mode_and_sensitivity,raw_analogue_values1,raw_analogue_values2,raw_analogue_values3,lta_flags,raw_lta,dirtiness,units_of_measure1,units_of_measure2,units_of_measure3,converted_value1,converted_value2,converted_value3,instantaneous_active_state,instantaneous_fault_state,confirmed_active_state,confirmed_fault_state,acknowledged_active_state,acknowledged_fault_state,output_forced_mode,output_unforced_state,output_forced_state
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,37,37,4,855 PH,5,0,4,2,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,1,21,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,38,38,4,855 PH,5,0,4,3,4,Thorn,4,0,0,0,0,0,126,0,0,%/m obscuration,Degrees C,Invalid,2,22,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,39,39,4,855 PH,5,0,4,4,4,Thorn,4,0,0,0,0,0,126,0,1,%/m obscuration,Degrees C,Invalid,1,23,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,40,40,4,855 PH,5,0,4,5,4,Thorn,4,0,0,0,0,0,126,0,1,%/m obscuration,Degrees C,Invalid,5,22,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,1,1,3,850 H,4,0,3,2,3,Thorn,3,0,0,0,0,0,127,0,1,Invalid,Degrees C,Invalid,0,21,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,2,2,3,850 H,4,0,3,3,3,Thorn,3,0,0,0,0,0,127,0,0,Invalid,Degrees C,Invalid,0,23,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,3,3,3,850 H,4,0,3,4,3,Thorn,3,0,0,0,0,0,127,0,0,Invalid,Degrees C,Invalid,0,19,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,4,4,3,850 H,4,0,3,5,3,Thorn,3,0,0,0,0,0,127,0,1,Invalid,Degrees C,Invalid,0,20,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,5,5,3,850 H,4,0,3,6,3,Thorn,3,0,0,0,0,0,127,0,0,Invalid,Degrees C,Invalid,0,21,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,6,6,3,850 H,4,0,3,1,3,Thorn,3,0,0,0,0,0,127,0,1,Invalid,Degrees C,Invalid,0,22,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,7,7,3,840 H,4,0,3,2,3,Thorn,3,0,0,0,0,0,127,0,1,Invalid,Degrees C,Invalid,0,23,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,8,8,3,840 H,4,0,3,3,3,Thorn,3,0,0,0,0,0,127,0,2,Invalid,Degrees C,Invalid,0,21,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,9,9,3,840 H,4,0,3,4,3,Thorn,3,0,0,0,0,0,127,0,0,Invalid,Degrees C,Invalid,0,22,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,10,10,3,840 H,4,0,3,5,3,Thorn,3,0,0,0,0,0,127,0,1,Invalid,Degrees C,Invalid,0,23,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,11,11,3,840 H,4,0,3,6,3,Thorn,3,0,0,0,0,0,127,0,1,Invalid,Degrees C,Invalid,0,21,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,12,12,3,840 H,4,0,3,2,3,Thorn,3,0,0,0,0,0,127,0,1,Invalid,Degrees C,Invalid,0,23,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,13,13,3,840 H,4,0,3,3,3,Thorn,3,0,0,0,0,0,127,0,5,Invalid,Degrees C,Invalid,0,19,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,14,14,3,840 H,4,0,3,4,3,Thorn,3,0,0,0,0,0,127,0,0,Invalid,Degrees C,Invalid,0,20,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,15,15,3,840 H,4,0,3,5,3,Thorn,3,0,0,0,0,0,127,0,2,Invalid,Degrees C,Invalid,0,21,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,16,16,3,840 H,4,0,3,6,3,Thorn,3,0,0,0,0,0,127,0,0,Invalid,Degrees C,Invalid,0,22,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,17,17,3,840 H,4,0,3,1,3,Thorn,3,0,0,0,0,0,127,0,0,Invalid,Degrees C,Invalid,0,23,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,18,18,3,830 H,4,0,3,2,3,Thorn,3,0,0,0,0,0,127,0,0,Invalid,Degrees C,Invalid,0,21,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,19,19,3,830 H,4,0,3,3,3,Thorn,3,0,0,0,0,0,127,0,0,Invalid,Degrees C,Invalid,0,22,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,20,20,3,830 H,4,0,3,4,3,Thorn,3,0,0,0,0,0,127,0,0,Invalid,Degrees C,Invalid,0,23,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,21,21,3,830 H,4,0,3,5,3,Thorn,3,0,0,0,0,0,127,0,0,Invalid,Degrees C,Invalid,0,22,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,22,22,3,830 H,4,0,3,6,3,Thorn,3,0,0,0,0,0,127,0,0,Invalid,Degrees C,Invalid,0,21,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,23,23,3,830 H,4,0,3,5,3,Thorn,3,0,0,0,0,0,127,0,0,Invalid,Degrees C,Invalid,0,23,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,24,24,3,830 H,4,0,3,6,3,Thorn,3,0,0,0,0,0,127,0,0,Invalid,Degrees C,Invalid,0,19,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
Thu Jan 11 23:51:19 2024,Success,None,0,MP CPU/Software Channel,0,Real,25,25,3,830 H,4,0,3,6,3,Thorn,3,0,0,0,0,0,127,0,1,Invalid,Degrees C,Invalid,0,20,0,Clear,0,0,0,0,0,Currently Unforced,Off,Off
